N,P,K,temperature,humidity,ph,rainfall,label
95.94216754108317,50.16072649148975,35.0919705161663,20.710300800062225,83.31750884554027,6.005061583846219,216.08080514174986,rice
81.94935157466344,52.297379942317335,41.519612595026004,21.56988516622392,83.56089610673767,6.2372490874968,232.53996981592678,rice
89.85965620472096,51.24082247618037,43.49223410494178,24.603290246102404,82.84154301667736,6.093674767828093,236.77158030594336,rice
70.60809470726902,41.09974108447709,44.73010554752446,22.751684072667324,84.46023277588557,6.631138625997263,279.48113035416486,rice
80.10548372420769,49.422597115658974,39.92517693818864,21.36670091458631,83.61226057630752,6.280772362440856,202.43159664314538,rice
85.81889183628671,39.42776698517622,44.40458584352914,26.677500039018113,84.57432195110225,6.370158700255445,201.54566165288674,rice
97.13274250350901,45.70460370793286,44.6665481904367,26.74533983962477,84.2650472773368,6.294448892069585,238.50977286019253,rice
94.04546686067428,42.923050128906944,36.694927466860925,23.897608837208452,84.6807738708039,6.696029796674973,257.0061170089365,rice
63.887059750830744,50.37518066747924,44.90053850104263,20.980588106655667,82.59164826181869,6.8773730719279556,274.0768617754204,rice
87.88062963981072,52.56210209967773,38.594911512197555,22.055142909851455,84.04680577739256,6.810113394679181,286.70723185801035,rice
96.52962210225886,47.783559971523445,40.015162946871996,25.588066252767426,83.24981965388882,6.7019668772577035,279.5792669436101,rice
95.60021367270265,43.449878921288395,38.75582952639944,20.657873578886083,82.89140070498087,6.035942273796742,246.55980181324603,rice
81.70578538830307,42.16353130320711,40.908332605690106,20.213501749573346,80.18674094374607,6.822600560659659,236.01906414112628,rice
65.0824205060754,48.05608150137011,42.69993553098611,21.5107471924779,83.114452379095,6.085347464993768,205.16817211686077,rice
81.25418526272591,48.51587804025266,41.374299014982064,25.08263933605863,84.87926039731268,6.516300348301195,232.2956472941246,rice
91.80744779074814,41.770806281551856,39.38971420705636,20.549194669395863,80.12675371707729,6.9626484146779255,283.59801205122056,rice
87.83896824374793,45.223823610356746,36.732943200708455,21.095059298697603,81.25121449082297,6.54922666470612,271.4595922700062,rice
86.40789506870925,41.99834742364857,44.54865280663194,25.16527841687038,82.771770262557,6.611720746234353,241.960006242779,rice
69.9092395800463,43.89931696628154,42.578461104643694,20.10075442040829,80.58036320253458,6.046002642021753,204.07288023189702,rice
94.21842336044028,52.591446484500594,39.74173829087325,20.684839124557012,82.45807937558416,6.473471770780566,217.32018699100152,rice
77.35406596951893,44.96261835993434,41.15850098052216,24.445655556073508,80.22652004886022,6.374612614626471,262.5859915714236,rice
80.12545034320351,56.41224602970806,41.58693631618945,21.140540989570006,80.35284373700215,6.642419278206315,202.6511310541622,rice
83.43102325093852,58.50575603562394,40.75474177875879,22.717189483445654,83.21644109221177,6.458252890491517,254.5616789315935,rice
97.658592351061,44.652565945019354,44.61190563823914,26.337454493692448,80.97895567394649,6.0693613008751655,210.07780013774266,rice
60.72887302606199,37.36107401889821,41.83006773416357,20.498320539221602,81.5948781514688,6.844875310969455,202.32719357358258,rice
92.57873930355743,42.046369369335,36.18164827621656,24.877160157549056,83.14471423389942,6.877472013527053,273.50710438038857,rice
92.13923721539393,42.05086431428266,36.77439543779723,25.254303261486008,84.03417369633632,6.990505142000673,241.26176769114267,rice
74.88072343171133,54.41032401854992,38.40803540253018,26.515301279224953,84.29206375921505,6.428994027375018,275.08710677914974,rice
90.1817149633873,37.578096720898316,44.02552906679567,23.536766607135,84.1322873305387,6.320049601030612,289.55232284962005,rice
75.56806714936653,35.27094128700746,44.05381976419264,20.639006737502935,81.59656818795207,6.950061967050805,295.0607146937556,rice
82.93751552493144,50.79593030424498,39.4844552197832,22.05247540188645,81.64332272684958,6.6725184560770385,275.237452943768,rice
91.66316174903395,54.740453569863845,35.9120610304869,23.46094213291807,80.28779380008322,6.549528882323735,244.1530501373377,rice
95.508167310332,43.77287531380197,36.17067016427606,21.00094177436985,83.80755315858737,6.618218063316261,210.11226761227903,rice
63.364272244599896,52.524228286478,35.72763006364193,25.753020415032495,83.53121113578248,6.0813487806419,208.4837714085192,rice
99.46558314004702,44.35676989390301,38.70642147066891,25.68959697080252,84.7362428869193,6.9860010638228704,275.33781852589414,rice
75.05038342123663,37.08751791746672,42.77146915927437,23.908829748150637,82.12111004623488,6.906354385094736,211.11974823061513,rice
79.70500417163436,35.283841119185475,39.68660641994126,20.394122929772863,80.59408958134036,6.117526246777105,264.92103021160636,rice
89.84179517061693,49.584219127428995,44.62172548474542,22.62409405666593,81.42856043140931,6.8685991281894605,222.35958385194527,rice
98.52890157762445,35.30386186724541,44.69878826707639,20.302119383654034,84.45571556849036,6.5277011090862995,299.29647961193007,rice
62.95186258941595,48.84635711003302,44.69302535619099,23.66168490919104,83.14699319067631,6.695748688984617,245.45410647677733,rice
85.10232320336254,49.607857798077504,44.01158010490989,20.318124662390204,81.40481594796115,6.950411484076559,289.02637838909163,rice
78.22627011142852,50.50331494503842,37.77381182981133,21.31684811806633,82.3184920246999,6.353352228026052,258.36561118508723,rice
63.10938547859939,59.35987019165417,44.86210744479603,24.887131998138216,82.6804818317206,6.309527616286328,281.37950197069483,rice
87.38924690215518,39.06542348362228,44.10927184493843,25.757760700462182,84.74899956645962,6.72571950838836,261.341519593579,rice
76.72972145162475,58.31821208385033,43.660638895004084,20.316530690743328,80.13183487248627,6.37646336687805,281.0553330781833,rice
99.49104517259778,38.760422277588205,40.94130715352135,22.66623599641715,84.84957198907301,6.8421189231357085,283.8328704711138,rice
78.7477263917988,45.37048755844163,37.73407071930706,20.39462847655649,84.32361188127527,6.812901009130077,299.97176732861305,rice
99.86547348295622,48.88579264006569,42.68987415180511,26.613360109176995,84.24823695338706,6.2473481017431975,245.05441353100935,rice
65.1663766060598,58.85127568146806,41.0617463445088,21.60049963852424,83.35850342202929,6.618128240457896,235.81627180328405,rice
64.54230368798517,51.78932988981999,40.20307700903793,25.406228742149473,82.60081750555997,6.85218150031854,255.19068387744855,rice
82.43751886141546,56.91634006645863,39.03482866212397,20.938106599154484,80.14391338156669,6.755137255673619,262.03095513534646,rice
88.16319072396894,40.32410403772277,36.3637147558677,20.101812659675172,81.75293779403299,6.589917686854633,239.22440450997323,rice
77.49899688094916,57.60396736234371,38.482554670233,23.597926424118675,83.91826506370572,6.39654278232127,262.2086700227874,rice
94.4945483498698,58.738015591441055,36.47073480929038,26.48611337613046,82.4605814653977,6.258244388298959,245.91357562382615,rice
99.20130301141909,47.31545234982174,38.28751610287508,24.43380598021708,81.20072809389096,6.075863328108664,212.88797219106493,rice
65.1218335583109,38.79756733780736,36.388271726494104,24.486123213622502,80.90940042199573,6.345667283323863,289.6788409906012,rice
78.95846561051489,51.68894346302568,36.7231987120163,21.346023131660694,80.2043430813324,6.168935063072165,227.85903390319586,rice
67.08041937106987,37.21756334392639,36.20635871100601,23.22545137622908,81.03166859202896,6.364269861048076,250.34172708548567,rice
87.61579314517462,35.98280349602747,42.994103989090426,24.395302726436356,80.40879515974436,6.873578624106777,292.0872400531813,rice
62.44311839419455,41.92194120368009,43.06201279793061,25.237817832685607,80.9226050967819,6.20934932333671,237.0472102791382,rice
79.38091940764085,50.4563692882574,38.68913639569772,23.237743012932036,83.73735469066878,6.036683202890598,225.24369443440207,rice
88.5339834353821,57.38017094217999,40.11677442115666,23.72479439685721,80.53586005669888,6.447412366823455,253.2617266455023,rice
69.69882014538919,41.731080773734526,38.77284163104623,20.140498384444086,81.6103958279159,6.2114480069965445,232.74973521779145,rice
64.79048527277004,57.263182018497375,40.93592453554049,24.753716234011428,83.94585619303669,6.498442198929057,208.69202880874238,rice
81.48426167274191,49.671027950521975,42.4543947418433,23.021616823607754,80.63790151397782,6.283775905798724,236.3082296398635,rice
85.83668965326405,49.269457616722796,38.560967258978465,26.90560674155086,83.02887409678443,6.237226791735995,210.17824726204037,rice
66.11436556737328,41.1489432096127,36.606813732595555,21.30596916835914,81.42547584346923,6.173373595294755,289.6765424626425,rice
63.20934982646569,48.11278473925637,39.10396826989661,26.876650318360245,80.56019451084026,6.397855599045742,296.9470433275369,rice
94.62028503575921,55.426801773731995,37.5790282704494,21.19621311173046,83.34321609962215,6.9293759891275855,255.67628930139298,rice
82.864507578796,41.9994773415071,42.69492933191937,21.309306239902664,81.61839618202121,6.4254364386164164,250.7610378684455,rice
69.69638929660321,37.870920618480085,41.10620042441633,22.02041387268179,82.90619110711306,6.154362715274202,248.11401018548173,rice
81.30357730206343,36.29558842056067,18.366042781939207,19.209732092450768,56.267499409455354,6.984940348584917,76.11769224873615,maize
92.3949778341854,41.3660163690941,21.815027222239294,24.842050739007178,66.91277481215688,6.207364282825237,80.59204570736343,maize
73.95473066171981,58.23822860619565,23.306194077877294,26.68524219599861,57.485944469710894,6.596301212805466,106.91702284105189,maize
67.24932264662641,36.66240668416944,22.41120649290059,23.170258018619208,71.83657553516544,5.709658564939434,99.76336559299452,maize
68.06509280190978,39.091398571642614,16.64265797930993,25.33117248208244,68.303944413924,6.284598137153679,77.94152420617513,maize
95.08802163252433,44.811127685565886,23.16599439471577,21.952214177131964,62.53888858849815,6.19401967850441,75.0688937082071,maize
89.90437520705004,47.56800975231198,17.322126951468174,26.096171159471115,62.67782442746423,6.315329291670983,105.32360554822735,maize
84.96951983655968,37.9224510177091,24.398321236134752,23.64937247764276,61.69811229314172,5.708908108995081,99.7012594635148,maize
84.80291023714054,48.33652729940804,23.938925830509575,25.09737490102078,58.033497594655024,5.9675831016933225,72.42445699072329,maize
89.75785170290708,35.83831086839449,20.698896848713165,24.862128171666214,72.53531273523498,6.013122623073861,101.06286523360063,maize
64.42526947820829,56.16130729336295,16.274886623319823,21.575585615043305,70.94590731559107,5.72487614102316,71.46256976163207,maize
88.89010273572265,53.00091341365186,21.411476328852974,24.2455360002039,65.85448886695193,5.877698588360429,77.28479967519597,maize
67.26390867205703,57.71126403334071,20.833917947661206,21.60766275087276,64.24011607288266,6.920925009417723,67.66757015580401,maize
83.44919328067189,47.64721697211165,21.11454235434648,18.162991654387564,72.44247817888302,6.898177423725419,88.25665917946044,maize
87.8660329550757,58.062484529432396,22.072386343133985,19.37285138622835,66.52576720333626,6.410072569574284,81.2065335651193,maize
89.45776942498891,58.35917536922537,24.255685129067764,22.05755434263719,57.264760916815106,6.977261798443502,101.94490432229671,maize
64.98650724813068,58.02104706543431,23.698963620621285,22.669542514134648,66.82550871489859,6.098504055805195,62.73808194110157,maize
73.40788966583604,55.071336214950286,15.046320230046028,21.001492545220298,62.96337387181887,6.306093404406885,105.99278082063802,maize
73.85383977463844,43.673830047405694,22.375012481097485,22.069961468008266,59.49209645879964,6.17865927419904,67.04285101898999,maize
67.05547946024893,47.45919431848699,19.18925449504548,26.2336131096129,62.24787798233266,6.370882525417065,91.61321439597651,maize
60.523778263533345,51.58843430041777,16.780359668697514,26.649632857225097,57.97325455506226,6.121936185590536,64.26748340393219,maize
99.87497007383789,47.554875258281065,20.953850173200436,18.603688296495847,69.99920940798356,5.814858389643379,104.90271447203568,maize
68.20558561928028,39.76719301659166,15.365496678480948,22.248602505989993,66.29682266525234,5.598562959142528,98.77638083475053,maize
78.13155338992111,48.1097567331895,19.40762746938228,21.606867547877933,66.19280662616436,5.732860368896069,69.09640652476355,maize
94.47142484054069,58.65288655334082,18.73309316279753,20.436702058291985,67.87999086478031,6.113101256647145,61.26931778301724,maize
66.24610389464762,52.89930572118494,21.589239419101514,18.24386393253135,59.43944323865899,5.846612194882107,93.59463717993643,maize
60.788421510174565,37.60271454961435,22.999160853731894,19.606901958489004,68.0549221570375,5.85727417157009,64.97206963796725,maize
69.72688763997816,53.05667329639148,23.55696468106286,25.471978781102926,62.943670592369095,6.502127704855969,70.24921477079104,maize
71.72590921044053,57.40839546302799,15.13001923510736,18.76957677769021,59.157725102920544,5.53979830581073,69.07177175448987,maize
83.32166243878768,45.53561376481245,23.92671711076975,25.356992055645968,61.83634703395752,5.889135150146939,78.98462040836334,maize
83.6117977005923,41.701591020571904,21.24148907849134,21.684704869721163,66.0409436170396,6.154189793702975,74.72328797709588,maize
97.93813227848626,54.09014485399402,16.401131757664526,25.816211783081215,64.74862396499027,6.841828340341137,99.99276279736577,maize
77.00854017876934,35.561732708002936,17.68677359384946,22.874707931947803,67.66956439652294,5.886831528149804,66.96780370364121,maize
93.39720947197196,59.61005451758881,20.25690182302686,19.545113572634733,60.44614653038738,5.5275860148212,105.71494032802495,maize
64.71004331560565,49.41291188785634,17.74055220687206,22.98760202264214,68.02840776703728,6.744612705560803,70.32106358803016,maize
60.43983314633922,38.42214075172018,24.00018641848105,25.865010698062637,66.94826204340616,6.40077529065048,93.25183372731277,maize
67.01485114493798,57.860298648123994,19.187705248920732,21.448246754245478,65.37835410565675,5.570448950162582,68.31416843780397,maize
89.52134465705481,37.06996669812816,21.03152109466388,20.20814198713189,62.78591228083953,5.93304060515605,77.78363582324747,maize
88.76183620736981,42.42804289057938,20.66404640296897,22.284453619791897,68.27342330725295,6.905244608987137,96.62860486051252,maize
68.59761514363026,35.779578376532115,17.62264044299825,23.355701376302292,56.02851626968501,6.244549370801854,89.84214244584446,maize
73.36975563267843,54.272805093645545,16.065982531337717,18.67624003562228,69.56377512407207,6.243236974309298,94.4201198213868,maize
77.39309354414985,41.16005083097767,23.191023176741997,25.194742910720812,68.89392941708854,5.908217705844944,89.51153334345435,maize
74.43895587760107,37.28955183316585,24.17313575462243,19.23136767827065,74.00474707641605,6.169008659436933,69.25664644193098,maize
81.67603789513433,56.82364589691021,22.322248864095613,25.25905033075305,68.17566733421435,6.538414846776779,102.45978257826596,maize
69.98672035436743,47.23562409107851,17.212094418196024,26.889012071969823,73.88118679373227,5.559140217052759,95.27875862578442,maize
97.00993269662663,39.51438362818334,20.679452305526294,26.239394678292378,55.67891957171598,6.546130400870259,74.86745036862754,maize
96.97584781506121,59.27645612913419,24.44266489113434,22.267927949917173,72.24085301978627,6.766824097802606,75.95502366216279,maize
93.1566189660271,35.925190867887316,20.96269878482053,20.07007953558933,57.41133771554558,5.615429802443813,94.81443879390699,maize
73.59499855072265,53.11916928821904,15.653563407989424,20.837613040475492,65.78982584750675,6.6860847472584455,75.9376251466035,maize
85.03565505748037,57.14944370590467,21.158631881823045,20.096635272782706,55.48801563113076,6.805148310851395,61.063470542519354,maize
94.98806690736798,48.2234283506803,24.390676985128962,25.189049121962988,74.95868221066675,6.026067723177565,98.35941444655634,maize
76.07723654436968,46.99689050759772,21.2750546321837,25.86309402767705,74.6816693839859,6.652410120796777,80.8883391083667,maize
76.85428009108281,53.43955753972229,17.387771457683023,18.99426701818255,62.092443152815534,5.930858487481123,74.81540602279951,maize
69.3443100419964,36.052329740909045,15.178739347334139,26.88950150762428,63.55546267471725,6.076489970739523,93.9823641346535,maize
68.73015551460257,58.749029598755634,22.86345014415552,18.804699020810336,63.35161551569857,6.818677461343247,107.2366011145705,maize
78.69606044999479,50.335284730267695,16.67033946092075,26.92051763523279,59.63343402766887,6.914097661202689,92.48233244961843,maize
84.30947179515437,47.81721277541271,17.306698117177586,19.588752288049573,59.409724181403504,5.7796573932163815,98.97922367833766,maize
74.00501036666921,36.44606691408491,24.691026301408115,25.954072964670832,73.55504566390425,6.992361733969653,68.69476246097436,maize
75.84968075610635,53.95596189260228,21.960206180537924,19.385063157058696,71.31666249981235,5.836660857754991,71.19088074113115,maize
81.47897691573654,49.823498371042575,20.80086207837811,18.823381536579795,72.5492172526076,5.898400063883059,66.47574606414021,maize
95.54992319475909,58.891287455743836,23.621276172654504,25.2856446725239,68.10483961278044,6.326286055913709,64.34933799557051,maize
76.33812852282794,44.31721292530785,17.597537837603262,24.510781023197264,64.91751470157541,5.621569323861472,71.00916009749056,maize
87.33035054638384,36.903271487257506,23.51206914048769,22.45631874312577,64.61173154653297,6.388611676989276,101.23404829625746,maize
73.91236831608772,51.95040381397659,20.65731963995791,20.403254431524793,72.57259972710315,6.696139032410392,92.92259173292128,maize
94.02326916376967,56.68235502399506,22.08362976715035,25.533119955273047,68.94942923338567,6.520211157640451,90.93056891075922,maize
90.10866558230565,38.96512763232684,23.808707591989283,25.846591749707088,55.58494566069118,6.738725125847144,66.44349337367225,maize
73.40475417036568,53.5877064072902,16.60759896048308,25.361703217071558,71.64268355915485,6.261201600641254,60.31929358584168,maize
71.48152532699652,50.423172959393554,24.811861780274235,23.686321743150017,60.196071621283195,6.451008554649417,86.99926898579278,maize
91.19381580604575,37.67451597067396,22.61027902502028,22.87139920808499,74.25984007717989,6.012808249058029,91.6310946566974,maize
97.2811242204007,37.562743199766985,24.37228487236451,24.19097150070732,56.35674118210344,5.951445350420224,95.40860443226407,maize
62.69402405875087,49.55426150440683,18.458830569529567,23.588239659907295,55.91484067625026,6.807305209228565,108.67444845886985,maize
98.75511421142767,53.741295793573116,16.30086240130632,24.824368763361203,55.49173832917603,5.533185327293496,76.18051095747705,maize
79.54572761618664,54.26018544519483,21.832953766065053,22.013124357390737,60.47253332563332,6.995686750236567,81.30906511179865,maize
78.05548097318702,39.09059552979173,22.948095487499295,24.2431400320334,59.41539225577521,5.623571568423764,94.02496510373565,maize
86.1804485712454,41.83148817495523,24.5086356225041,19.3595210260281,63.64669602085204,6.9154238802513985,80.98636584630611,maize
85.54103790656342,44.939859949069856,17.7421520234867,26.855798831638452,63.18668012630086,6.841148805518701,71.49773029455432,maize
68.52418816100334,35.77835207211278,21.51666825375885,21.31673709351385,72.28716499679274,6.209814860037335,108.40967139573608,maize
67.42102062812485,56.71557919889027,22.765968527917416,24.938296601796466,71.89566456233776,6.641535986414498,91.31101608157077,maize
65.2497951072955,35.813154487281295,24.20847847815687,23.549852830686643,70.93074581952352,6.222283527268825,65.86540944811972,maize
65.00743168810202,52.13913218072429,19.303058948994625,19.80472254030303,64.83189093482873,5.596313405612701,89.09857009571994,maize
70.75973617740391,54.93897751592971,18.103619589235738,22.09698134173621,55.232410798162014,5.6086703316918385,79.62467782033424,maize
79.19755338868494,50.000513702982595,17.916625787093032,24.254836975138883,72.2024479437841,6.669776483340025,61.980941267417855,maize
79.22027789031316,37.62325446045437,17.420450158625275,26.87996333940432,57.84991085803026,6.248332230177034,90.90778671590596,maize
88.09859882176416,48.991217087172856,15.097708474191837,20.938151774195926,65.35423286769424,5.63179974871725,77.53134656045904,maize
61.328124351654665,36.96446242887552,18.96923276201596,19.194441786387543,66.35081696523116,6.534197453705898,100.02933495545415,maize
68.0060097697924,39.18706455647674,16.045678403344002,23.72787224589273,69.12951452973802,5.547379217238463,106.81061231218449,maize
62.0788513460589,48.53240838252676,22.090605194509166,25.83872211371477,69.28173864264855,6.702592124604688,76.97250962714031,maize
92.5930045498605,37.00287115961688,23.948166560605276,22.928331385383625,71.34595539924987,6.17847742677745,92.17888475982625,maize
81.05610643744453,53.2897380438833,15.816299820305895,18.543168755915076,59.94206468020293,5.739317020169782,103.58917832961009,maize
68.76855949432178,59.39663139547828,18.368957917711068,19.639061241198295,70.79397014284959,6.488061663251314,84.90978582265694,maize
82.21454203750525,52.980044456806596,17.284547413312985,26.967005244510677,74.49586324293566,6.475488529520406,69.97712254645725,maize
87.20912969725165,36.804960224479395,15.30652502205806,20.319145996600923,64.25245913478632,6.802408758112571,96.3584534883154,maize
89.70826084799924,45.63733336120188,18.45934992546963,21.339348866861425,74.75299127472115,5.560163787118723,103.35157480612243,maize
83.14701634289574,45.965385479739766,22.252576604151365,22.380020472822324,72.46846476163321,6.851052796016887,81.08604634367276,maize
71.07311188940207,49.80875821483406,24.12363345616691,19.895959701050998,67.45933167126965,6.447340330138781,96.65565112076405,maize
65.2627074050904,52.895624117052215,24.09032520665641,19.61714797983218,59.75086649847755,6.957092641062459,69.04884763547449,maize
94.17540373478317,47.30694641120087,17.47231074403177,25.836749111452605,63.90610510005331,6.272226030894535,77.96166846998828,maize
83.71803405739709,39.08809681462557,18.910815366517607,26.724710901017588,60.16266865402255,6.4851049968119385,76.25950321123474,maize
90.93892502746402,38.27184151795875,24.698210450785446,22.084105872452753,59.72100926692928,5.610245120995019,68.48789525437704,maize
80.79095794224071,43.42507941078216,23.288833658826093,21.877987712956255,59.9742854517526,6.425717479906045,95.33886084427229,maize
36.704190790094984,36.761921628831765,16.967571117373165,29.72804030131281,69.8282716573083,6.661208065124349,217.2757942835314,chickpea
100.56701529500532,78.53543643967521,174.97154329751913,19.116824200735365,36.71517716386367,5.9441236403094635,51.98823977875612,chickpea
73.1169528001032,113.66056922949615,17.475272727016833,17.442198280200536,57.13194169700611,8.268562561347668,106.39278204511761,chickpea
70.72348086883925,24.15728590503921,38.185208182796885,34.73260245917694,87.90712178616273,5.017289933270433,239.88047493888018,chickpea
83.91199378155004,106.79182945200222,96.40057257043323,25.311920571585006,59.33079481541521,7.334024901411365,69.32676349882571,chickpea
22.997358987267795,50.79299415911909,143.88934491996287,19.037069042458967,70.40594599949503,8.394692161375445,59.71915031577786,chickpea
87.26021182251263,64.37502193045711,174.94702833172602,18.542995788947717,71.55755713356987,7.933403513768386,238.36898608954488,chickpea
88.32480282896458,69.71747640084273,127.39097563823063,32.37809968957436,64.23658479832977,5.106354708938929,235.49922605646535,chickpea
88.95267510315611,87.65133857772466,50.97827895556626,28.177709404653143,53.63186433924951,7.279315419645222,62.384536364678056,chickpea
85.7845304603036,119.94137257706666,19.160287383505647,34.54348368442635,54.41447764337224,8.047637076180408,204.30095165223742,chickpea
76.70162609866678,93.84492092513266,176.9179566472561,23.082806433020657,49.62198969379432,7.3365768494725465,209.6476478076643,chickpea
96.22851347766158,99.78136488586345,92.76082981445727,31.35668432350043,37.212543322236506,6.905711842862973,41.20931870460553,chickpea
52.45858299002703,56.646153487139784,85.27281140575852,28.909344133797244,53.31348607622074,6.570427679178858,89.88426748360877,chickpea
57.325179162934006,42.72696272631515,23.907225516004292,27.06897186762756,70.09276791330097,7.16821621103365,137.3337491981202,chickpea
57.978578017922985,106.33336495718252,108.62553917588143,24.58363755259462,31.538523948386143,6.194367396691547,119.84107994502999,chickpea
59.88227808969005,78.01723692273322,111.3844838781069,27.158101855868892,75.8929956925277,7.845450085506327,190.80584600756382,chickpea
115.55236959549347,21.823258267636163,47.19781727987376,15.151257499562842,68.84848284927618,8.143106921324954,91.13128228102285,chickpea
112.70345447963066,26.026739028956086,187.5428450930477,22.03245374479269,36.08524970695299,6.700551157152139,93.92307922130666,chickpea
48.48729019619228,50.72899649262865,162.57492058820606,25.78322553350509,48.67846194936022,7.136168241588214,190.39164158687066,chickpea
47.262400073353376,61.354910152535155,33.158357734020036,18.622986990693605,70.86707123789897,5.635034216934694,150.28431057008265,chickpea
90.90462617224327,30.687692309474386,117.78932172949168,20.131255674027276,87.77561251425479,6.692409763519737,209.2584354527832,chickpea
75.02265421562618,24.341253285481915,130.29876136286424,34.028066844133136,66.09670920877987,7.867161007993766,225.68335730316565,chickpea
42.80797719489325,41.204483990822666,126.08638788168842,23.220569396134096,80.39167817200322,8.15008093189304,114.2184896535708,chickpea
43.687055897448204,98.05255152438619,62.21314675414586,31.45228637027357,55.42429521892577,7.336424647520147,60.06241590528032,chickpea
82.3859324676573,65.17676787372291,121.45560800334007,18.36028415489727,74.21242469665093,8.0197897714013,85.51535801906289,chickpea
29.57145555201617,22.36385860463364,131.97458508422054,27.141880721775614,62.8018447628442,5.8118148364059135,122.09025914015808,chickpea
79.4476335186173,69.67668588591694,197.6792488408286,17.72879505113466,71.70867324285562,6.415115688365022,129.9219191343791,chickpea
91.75977656581762,89.24361513243696,198.3386388034158,17.567885789082503,36.246578963049984,7.5351858599505945,161.4612525713459,chickpea
47.416066655980586,27.94193689889866,26.2750674233218,32.883817493282365,41.512039483124575,6.1318004674043225,87.59784446766749,chickpea
55.49963058319373,26.94238427460934,108.62136027257137,16.3522512718443,78.0213904693417,5.817992286686516,153.40250206694722,chickpea
108.00790875614582,85.08773690471942,111.2619794447537,21.486675062307512,49.98011478349187,7.3432043431936656,248.76926585644517,chickpea
86.18391898493786,75.77834173700249,148.82359694545676,24.30411224567436,33.60854055604711,6.968038855572685,241.10130974612983,chickpea
37.530294235765965,89.00048908206658,48.17740084522073,25.716553689461627,35.800586978803175,6.576298276903648,198.79429906800166,chickpea
54.757152423898205,86.4911724487218,161.13549255004855,33.54355638958906,44.078524911327214,6.3976057053325786,72.00736279938766,chickpea
119.24835021583752,112.70009679242953,112.59185475330632,31.840665887528424,61.25747863632253,7.182549908009658,58.71613074436349,chickpea
